token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
51954,NIFTY30APR2523600CE,NIFTY,30APR2025,2360000.000000,75,OPTIDX,NFO,5.000000
51993,NIFTY30APR2524250PE,NIFTY,30APR2025,2425000.000000,75,OPTIDX,NFO,5.000000
52037,NIFTY30APR2524800PE,NIFTY,30APR2025,2480000.000000,75,OPTIDX,NFO,5.000000
52046,NIFTY30APR2525000CE,NIFTY,30APR2025,2500000.000000,75,OPTIDX,NFO,5.000000
52025,NIFTY30APR2524650PE,NIFTY,30APR2025,2465000.000000,75,OPTIDX,NFO,5.000000
52026,NIFTY30APR2524700CE,NIFTY,30APR2025,2470000.000000,75,OPTIDX,NFO,5.000000
53604,NIFTY30DEC2718000PE,NIFTY,30DEC2027,1800000.000000,75,OPTIDX,NFO,5.000000
52055,NIFTY30APR2525050PE,NIFTY,30APR2025,2505000.000000,75,OPTIDX,NFO,5.000000
52084,NIFTY30APR2525400CE,NIFTY,30APR2025,2540000.000000,75,OPTIDX,NFO,5.000000
52080,NIFTY30APR2525350CE,NIFTY,30APR2025,2535000.000000,75,OPTIDX,NFO,5.000000
53631,NIFTY30DEC2727000CE,NIFTY,30DEC2027,2700000.000000,75,OPTIDX,NFO,5.000000
53611,NIFTY30DEC2720000PE,NIFTY,30DEC2027,2000000.000000,75,OPTIDX,NFO,5.000000
53625,NIFTY30DEC2724000PE,NIFTY,30DEC2027,2400000.000000,75,OPTIDX,NFO,5.000000
53605,NIFTY30DEC2719000CE,NIFTY,30DEC2027,1900000.000000,75,OPTIDX,NFO,5.000000
54452,NIFTY24APR25FUT,NIFTY,24APR2025,-1.000000,75,FUTIDX,NFO,5.000000
54793,BANKNIFTY26JUN2557000CE,BANKNIFTY,26JUN2025,5700000.000000,30,OPTIDX,NFO,5.000000
54795,BANKNIFTY26JUN2558500CE,BANKNIFTY,26JUN2025,5850000.000000,30,OPTIDX,NFO,5.000000
54791,BANKNIFTY26JUN2555500CE,BANKNIFTY,26JUN2025,5550000.000000,30,OPTIDX,NFO,5.000000
56783,FINNIFTY26JUN25FUT,FINNIFTY,26JUN2025,-1.000000,65,FUTIDX,NFO,5.000000
56785,NIFTY26JUN25FUT,NIFTY,26JUN2025,-1.000000,75,FUTIDX,NFO,5.000000
57133,NIFTY29MAY25FUT,NIFTY,29MAY2025,-1.000000,75,FUTIDX,NFO,5.000000
57636,BANKNIFTY26JUN2546900CE,BANKNIFTY,26JUN2025,4690000.000000,30,OPTIDX,NFO,5.000000
57632,BANKNIFTY26JUN2546700CE,BANKNIFTY,26JUN2025,4670000.000000,30,OPTIDX,NFO,5.000000
57647,BANKNIFTY26JUN2547300PE,BANKNIFTY,26JUN2025,4730000.000000,30,OPTIDX,NFO,5.000000
57627,BANKNIFTY26JUN2546300PE,BANKNIFTY,26JUN2025,4630000.000000,30,OPTIDX,NFO,5.000000
57730,BANKNIFTY26JUN2550900PE,BANKNIFTY,26JUN2025,5090000.000000,30,OPTIDX,NFO,5.000000
57741,BANKNIFTY26JUN2551600CE,BANKNIFTY,26JUN2025,5160000.000000,30,OPTIDX,NFO,5.000000
57709,BANKNIFTY26JUN2550300CE,BANKNIFTY,26JUN2025,5030000.000000,30,OPTIDX,NFO,5.000000
57725,BANKNIFTY26JUN2550700CE,BANKNIFTY,26JUN2025,5070000.000000,30,OPTIDX,NFO,5.000000
57745,BANKNIFTY26JUN2551800CE,BANKNIFTY,26JUN2025,5180000.000000,30,OPTIDX,NFO,5.000000
57765,BANKNIFTY26JUN2552300PE,BANKNIFTY,26JUN2025,5230000.000000,30,OPTIDX,NFO,5.000000
57811,BANKNIFTY26JUN2554400CE,BANKNIFTY,26JUN2025,5440000.000000,30,OPTIDX,NFO,5.000000
57826,BANKNIFTY26JUN2554700PE,BANKNIFTY,26JUN2025,5470000.000000,30,OPTIDX,NFO,5.000000
57843,BANKNIFTY26JUN2555700CE,BANKNIFTY,26JUN2025,5570000.000000,30,OPTIDX,NFO,5.000000
57846,BANKNIFTY26JUN2555800PE,BANKNIFTY,26JUN2025,5580000.000000,30,OPTIDX,NFO,5.000000
57857,BANKNIFTY26JUN2556400CE,BANKNIFTY,26JUN2025,5640000.000000,30,OPTIDX,NFO,5.000000
57827,BANKNIFTY26JUN2554800CE,BANKNIFTY,26JUN2025,5480000.000000,30,OPTIDX,NFO,5.000000
57899,BANKNIFTY26JUN2556400PE,BANKNIFTY,26JUN2025,5640000.000000,30,OPTIDX,NFO,5.000000
58156,BANKNIFTY29MAY2543700CE,BANKNIFTY,29MAY2025,4370000.000000,30,OPTIDX,NFO,5.000000
58128,BANKNIFTY29MAY2543300CE,BANKNIFTY,29MAY2025,4330000.000000,30,OPTIDX,NFO,5.000000
58129,BANKNIFTY29MAY2543300PE,BANKNIFTY,29MAY2025,4330000.000000,30,OPTIDX,NFO,5.000000
58234,BANKNIFTY29MAY2545400PE,BANKNIFTY,29MAY2025,4540000.000000,30,OPTIDX,NFO,5.000000
58257,BANKNIFTY29MAY2546500CE,BANKNIFTY,29MAY2025,4650000.000000,30,OPTIDX,NFO,5.000000
58203,BANKNIFTY29MAY2544500CE,BANKNIFTY,29MAY2025,4450000.000000,30,OPTIDX,NFO,5.000000
58210,BANKNIFTY29MAY2544500PE,BANKNIFTY,29MAY2025,4450000.000000,30,OPTIDX,NFO,5.000000
58263,BANKNIFTY29MAY2546800CE,BANKNIFTY,29MAY2025,4680000.000000,30,OPTIDX,NFO,5.000000
58266,BANKNIFTY29MAY2546900PE,BANKNIFTY,29MAY2025,4690000.000000,30,OPTIDX,NFO,5.000000
58270,BANKNIFTY29MAY2547100PE,BANKNIFTY,29MAY2025,4710000.000000,30,OPTIDX,NFO,5.000000
58288,BANKNIFTY29MAY2547900PE,BANKNIFTY,29MAY2025,4790000.000000,30,OPTIDX,NFO,5.000000
58302,BANKNIFTY29MAY2548500PE,BANKNIFTY,29MAY2025,4850000.000000,30,OPTIDX,NFO,5.000000
58315,BANKNIFTY29MAY2549100CE,BANKNIFTY,29MAY2025,4910000.000000,30,OPTIDX,NFO,5.000000
58289,BANKNIFTY29MAY2548000CE,BANKNIFTY,29MAY2025,4800000.000000,30,OPTIDX,NFO,5.000000
58292,BANKNIFTY29MAY2548100PE,BANKNIFTY,29MAY2025,4810000.000000,30,OPTIDX,NFO,5.000000
58332,BANKNIFTY29MAY2549800PE,BANKNIFTY,29MAY2025,4980000.000000,30,OPTIDX,NFO,5.000000
58351,BANKNIFTY29MAY2550700CE,BANKNIFTY,29MAY2025,5070000.000000,30,OPTIDX,NFO,5.000000
58325,BANKNIFTY29MAY2549500CE,BANKNIFTY,29MAY2025,4950000.000000,30,OPTIDX,NFO,5.000000
58328,BANKNIFTY29MAY2549600PE,BANKNIFTY,29MAY2025,4960000.000000,30,OPTIDX,NFO,5.000000
58357,BANKNIFTY29MAY2550900PE,BANKNIFTY,29MAY2025,5090000.000000,30,OPTIDX,NFO,5.000000
58358,BANKNIFTY29MAY2551000CE,BANKNIFTY,29MAY2025,5100000.000000,30,OPTIDX,NFO,5.000000
58359,BANKNIFTY29MAY2551000PE,BANKNIFTY,29MAY2025,5100000.000000,30,OPTIDX,NFO,5.000000
58367,BANKNIFTY29MAY2551200PE,BANKNIFTY,29MAY2025,5120000.000000,30,OPTIDX,NFO,5.000000
58509,BANKNIFTY26MAR2643500PE,BANKNIFTY,26MAR2026,4350000.000000,30,OPTIDX,NFO,5.000000
58378,BANKNIFTY29MAY2551500CE,BANKNIFTY,29MAY2025,5150000.000000,30,OPTIDX,NFO,5.000000
58372,BANKNIFTY29MAY2551400PE,BANKNIFTY,29MAY2025,5140000.000000,30,OPTIDX,NFO,5.000000
58508,BANKNIFTY26MAR2643500CE,BANKNIFTY,26MAR2026,4350000.000000,30,OPTIDX,NFO,5.000000
58535,BANKNIFTY26MAR2654000PE,BANKNIFTY,26MAR2026,5400000.000000,30,OPTIDX,NFO,5.000000
58553,BANKNIFTY29MAY2554700CE,BANKNIFTY,29MAY2025,5470000.000000,30,OPTIDX,NFO,5.000000
58554,BANKNIFTY29MAY2554700PE,BANKNIFTY,29MAY2025,5470000.000000,30,OPTIDX,NFO,5.000000
58556,BANKNIFTY29MAY2554800PE,BANKNIFTY,29MAY2025,5480000.000000,30,OPTIDX,NFO,5.000000
58563,BANKNIFTY29MAY2555200CE,BANKNIFTY,29MAY2025,5520000.000000,30,OPTIDX,NFO,5.000000
58564,BANKNIFTY29MAY2555200PE,BANKNIFTY,29MAY2025,5520000.000000,30,OPTIDX,NFO,5.000000
58572,BANKNIFTY29MAY2555600PE,BANKNIFTY,29MAY2025,5560000.000000,30,OPTIDX,NFO,5.000000
58589,BANKNIFTY29MAY2556500CE,BANKNIFTY,29MAY2025,5650000.000000,30,OPTIDX,NFO,5.000000
58590,BANKNIFTY29MAY2556500PE,BANKNIFTY,29MAY2025,5650000.000000,30,OPTIDX,NFO,5.000000
58613,BANKNIFTY29MAY2557500CE,BANKNIFTY,29MAY2025,5750000.000000,30,OPTIDX,NFO,5.000000
58619,NIFTY26JUN2522000PE,NIFTY,26JUN2025,2200000.000000,75,OPTIDX,NFO,5.000000
58624,NIFTY25JUN2612000CE,NIFTY,25JUN2026,1200000.000000,75,OPTIDX,NFO,5.000000
58633,NIFTY31DEC2614000PE,NIFTY,31DEC2026,1400000.000000,75,OPTIDX,NFO,5.000000
58636,NIFTY31DEC2616000CE,NIFTY,31DEC2026,1600000.000000,75,OPTIDX,NFO,5.000000
58642,NIFTY31DEC2619000CE,NIFTY,31DEC2026,1900000.000000,75,OPTIDX,NFO,5.000000
58725,BANKNIFTY29MAY2559000CE,BANKNIFTY,29MAY2025,5900000.000000,30,OPTIDX,NFO,5.000000
58778,FINNIFTY24APR2524450PE,FINNIFTY,24APR2025,2445000.000000,65,OPTIDX,NFO,5.000000
58897,FINNIFTY24APR2525050CE,FINNIFTY,24APR2025,2505000.000000,65,OPTIDX,NFO,5.000000
58922,FINNIFTY24APR2525650PE,FINNIFTY,24APR2025,2565000.000000,65,OPTIDX,NFO,5.000000
59585,FINNIFTY26JUN2522000CE,FINNIFTY,26JUN2025,2200000.000000,65,OPTIDX,NFO,5.000000
59662,FINNIFTY29MAY2520000CE,FINNIFTY,29MAY2025,2000000.000000,65,OPTIDX,NFO,5.000000
59750,FINNIFTY29MAY2522900CE,FINNIFTY,29MAY2025,2290000.000000,65,OPTIDX,NFO,5.000000
59752,FINNIFTY29MAY2523000CE,FINNIFTY,29MAY2025,2300000.000000,65,OPTIDX,NFO,5.000000
59702,FINNIFTY29MAY2521200CE,FINNIFTY,29MAY2025,2120000.000000,65,OPTIDX,NFO,5.000000
59753,FINNIFTY29MAY2523000PE,FINNIFTY,29MAY2025,2300000.000000,65,OPTIDX,NFO,5.000000
59764,FINNIFTY29MAY2523200CE,FINNIFTY,29MAY2025,2320000.000000,65,OPTIDX,NFO,5.000000
59829,FINNIFTY26JUN2523700CE,FINNIFTY,26JUN2025,2370000.000000,65,OPTIDX,NFO,5.000000
59821,FINNIFTY26JUN2523600CE,FINNIFTY,26JUN2025,2360000.000000,65,OPTIDX,NFO,5.000000
59878,FINNIFTY26JUN2525700PE,FINNIFTY,26JUN2025,2570000.000000,65,OPTIDX,NFO,5.000000
59838,FINNIFTY26JUN2524000PE,FINNIFTY,26JUN2025,2400000.000000,65,OPTIDX,NFO,5.000000
59844,FINNIFTY26JUN2524300PE,FINNIFTY,26JUN2025,2430000.000000,65,OPTIDX,NFO,5.000000
59842,FINNIFTY26JUN2524200PE,FINNIFTY,26JUN2025,2420000.000000,65,OPTIDX,NFO,5.000000
59883,FINNIFTY26JUN2525800CE,FINNIFTY,26JUN2025,2580000.000000,65,OPTIDX,NFO,5.000000
59897,FINNIFTY26JUN2526200CE,FINNIFTY,26JUN2025,2620000.000000,65,OPTIDX,NFO,5.000000
59929,FINNIFTY26JUN2527100CE,FINNIFTY,26JUN2025,2710000.000000,65,OPTIDX,NFO,5.000000
59922,FINNIFTY26JUN2526900PE,FINNIFTY,26JUN2025,2690000.000000,65,OPTIDX,NFO,5.000000
59966,FINNIFTY29MAY2524300CE,FINNIFTY,29MAY2025,2430000.000000,65,OPTIDX,NFO,5.000000
60026,FINNIFTY26JUN2528000CE,FINNIFTY,26JUN2025,2800000.000000,65,OPTIDX,NFO,5.000000
60020,FINNIFTY29MAY2524900CE,FINNIFTY,29MAY2025,2490000.000000,65,OPTIDX,NFO,5.000000
60021,FINNIFTY29MAY2524900PE,FINNIFTY,29MAY2025,2490000.000000,65,OPTIDX,NFO,5.000000
60031,FINNIFTY29MAY2525200CE,FINNIFTY,29MAY2025,2520000.000000,65,OPTIDX,NFO,5.000000
60042,FINNIFTY29MAY2525500PE,FINNIFTY,29MAY2025,2550000.000000,65,OPTIDX,NFO,5.000000
60056,FINNIFTY29MAY2525900PE,FINNIFTY,29MAY2025,2590000.000000,65,OPTIDX,NFO,5.000000
60067,FINNIFTY29MAY2526300CE,FINNIFTY,29MAY2025,2630000.000000,65,OPTIDX,NFO,5.000000
60069,FINNIFTY29MAY2526400CE,FINNIFTY,29MAY2025,2640000.000000,65,OPTIDX,NFO,5.000000
60078,FINNIFTY29MAY2526600PE,FINNIFTY,29MAY2025,2660000.000000,65,OPTIDX,NFO,5.000000
60105,FINNIFTY29MAY2526900PE,FINNIFTY,29MAY2025,2690000.000000,65,OPTIDX,NFO,5.000000
60117,FINNIFTY29MAY2527100CE,FINNIFTY,29MAY2025,2710000.000000,65,OPTIDX,NFO,5.000000
60134,FINNIFTY29MAY2527500PE,FINNIFTY,29MAY2025,2750000.000000,65,OPTIDX,NFO,5.000000
60146,FINNIFTY29MAY2528000PE,FINNIFTY,29MAY2025,2800000.000000,65,OPTIDX,NFO,5.000000
60118,BANKNIFTY24DEC2548000PE,BANKNIFTY,24DEC2025,4800000.000000,30,OPTIDX,NFO,5.000000
60120,FINNIFTY29MAY2527100PE,FINNIFTY,29MAY2025,2710000.000000,65,OPTIDX,NFO,5.000000
60383,MIDCPNIFTY29MAY259300CE,MIDCPNIFTY,29MAY2025,930000.000000,120,OPTIDX,NFO,5.000000
60481,MIDCPNIFTY29MAY259700PE,MIDCPNIFTY,29MAY2025,970000.000000,120,OPTIDX,NFO,5.000000
60427,MIDCPNIFTY29MAY259400PE,MIDCPNIFTY,29MAY2025,940000.000000,120,OPTIDX,NFO,5.000000
60147,BANKNIFTY24DEC2555500PE,BANKNIFTY,24DEC2025,5550000.000000,30,OPTIDX,NFO,5.000000
60488,MIDCPNIFTY29MAY259800CE,MIDCPNIFTY,29MAY2025,980000.000000,120,OPTIDX,NFO,5.000000
60489,MIDCPNIFTY29MAY259800PE,MIDCPNIFTY,29MAY2025,980000.000000,120,OPTIDX,NFO,5.000000
60583,MIDCPNIFTY29MAY2510325PE,MIDCPNIFTY,29MAY2025,1032500.000000,120,OPTIDX,NFO,5.000000
60516,MIDCPNIFTY29MAY2510125PE,MIDCPNIFTY,29MAY2025,1012500.000000,120,OPTIDX,NFO,5.000000
60587,MIDCPNIFTY29MAY2510375PE,MIDCPNIFTY,29MAY2025,1037500.000000,120,OPTIDX,NFO,5.000000
60598,MIDCPNIFTY29MAY2510525CE,MIDCPNIFTY,29MAY2025,1052500.000000,120,OPTIDX,NFO,5.000000
60611,MIDCPNIFTY29MAY2510675PE,MIDCPNIFTY,29MAY2025,1067500.000000,120,OPTIDX,NFO,5.000000
60623,MIDCPNIFTY29MAY2510800PE,MIDCPNIFTY,29MAY2025,1080000.000000,120,OPTIDX,NFO,5.000000
60654,MIDCPNIFTY29MAY2511200CE,MIDCPNIFTY,29MAY2025,1120000.000000,120,OPTIDX,NFO,5.000000
60656,MIDCPNIFTY29MAY2511225CE,MIDCPNIFTY,29MAY2025,1122500.000000,120,OPTIDX,NFO,5.000000
60677,MIDCPNIFTY26JUN2510100CE,MIDCPNIFTY,26JUN2025,1010000.000000,120,OPTIDX,NFO,5.000000
60706,MIDCPNIFTY26JUN2510200PE,MIDCPNIFTY,26JUN2025,1020000.000000,120,OPTIDX,NFO,5.000000
60733,MIDCPNIFTY29MAY2511375PE,MIDCPNIFTY,29MAY2025,1137500.000000,120,OPTIDX,NFO,5.000000
60734,MIDCPNIFTY29MAY2511400CE,MIDCPNIFTY,29MAY2025,1140000.000000,120,OPTIDX,NFO,5.000000
60714,MIDCPNIFTY26JUN2510300PE,MIDCPNIFTY,26JUN2025,1030000.000000,120,OPTIDX,NFO,5.000000
60724,MIDCPNIFTY26JUN2510425PE,MIDCPNIFTY,26JUN2025,1042500.000000,120,OPTIDX,NFO,5.000000
60737,MIDCPNIFTY29MAY2511425PE,MIDCPNIFTY,29MAY2025,1142500.000000,120,OPTIDX,NFO,5.000000
60756,MIDCPNIFTY29MAY2511625CE,MIDCPNIFTY,29MAY2025,1162500.000000,120,OPTIDX,NFO,5.000000
60771,MIDCPNIFTY26JUN2510500CE,MIDCPNIFTY,26JUN2025,1050000.000000,120,OPTIDX,NFO,5.000000
60780,MIDCPNIFTY29MAY2511800PE,MIDCPNIFTY,29MAY2025,1180000.000000,120,OPTIDX,NFO,5.000000
60784,MIDCPNIFTY29MAY2511825PE,MIDCPNIFTY,29MAY2025,1182500.000000,120,OPTIDX,NFO,5.000000
60785,MIDCPNIFTY29MAY2511850CE,MIDCPNIFTY,29MAY2025,1185000.000000,120,OPTIDX,NFO,5.000000
60823,MIDCPNIFTY29MAY2512175CE,MIDCPNIFTY,29MAY2025,1217500.000000,120,OPTIDX,NFO,5.000000
60822,MIDCPNIFTY29MAY2512150PE,MIDCPNIFTY,29MAY2025,1215000.000000,120,OPTIDX,NFO,5.000000
60838,MIDCPNIFTY29MAY2512325PE,MIDCPNIFTY,29MAY2025,1232500.000000,120,OPTIDX,NFO,5.000000
60845,MIDCPNIFTY29MAY2512425CE,MIDCPNIFTY,29MAY2025,1242500.000000,120,OPTIDX,NFO,5.000000
60891,MIDCPNIFTY29MAY2512800PE,MIDCPNIFTY,29MAY2025,1280000.000000,120,OPTIDX,NFO,5.000000
60907,MIDCPNIFTY29MAY2513000PE,MIDCPNIFTY,29MAY2025,1300000.000000,120,OPTIDX,NFO,5.000000
60944,MIDCPNIFTY29MAY2513200CE,MIDCPNIFTY,29MAY2025,1320000.000000,120,OPTIDX,NFO,5.000000
60945,MIDCPNIFTY29MAY2513200PE,MIDCPNIFTY,29MAY2025,1320000.000000,120,OPTIDX,NFO,5.000000
61035,MIDCPNIFTY26JUN2510925CE,MIDCPNIFTY,26JUN2025,1092500.000000,120,OPTIDX,NFO,5.000000
61048,MIDCPNIFTY26JUN2511025PE,MIDCPNIFTY,26JUN2025,1102500.000000,120,OPTIDX,NFO,5.000000
61074,MIDCPNIFTY26JUN2511175PE,MIDCPNIFTY,26JUN2025,1117500.000000,120,OPTIDX,NFO,5.000000
61079,MIDCPNIFTY26JUN2511200PE,MIDCPNIFTY,26JUN2025,1120000.000000,120,OPTIDX,NFO,5.000000
61096,MIDCPNIFTY26JUN2511275CE,MIDCPNIFTY,26JUN2025,1127500.000000,120,OPTIDX,NFO,5.000000
61148,MIDCPNIFTY26JUN2511350PE,MIDCPNIFTY,26JUN2025,1135000.000000,120,OPTIDX,NFO,5.000000
61336,NIFTY29MAY2520650PE,NIFTY,29MAY2025,2065000.000000,75,OPTIDX,NFO,5.000000
61165,MIDCPNIFTY26JUN2511450CE,MIDCPNIFTY,26JUN2025,1145000.000000,120,OPTIDX,NFO,5.000000
61179,MIDCPNIFTY26JUN2511500CE,MIDCPNIFTY,26JUN2025,1150000.000000,120,OPTIDX,NFO,5.000000
61219,MIDCPNIFTY26JUN2511575CE,MIDCPNIFTY,26JUN2025,1157500.000000,120,OPTIDX,NFO,5.000000
61354,NIFTY29MAY2520950PE,NIFTY,29MAY2025,2095000.000000,75,OPTIDX,NFO,5.000000
61357,NIFTY29MAY2521050CE,NIFTY,29MAY2025,2105000.000000,75,OPTIDX,NFO,5.000000
61377,NIFTY29MAY2521250CE,NIFTY,29MAY2025,2125000.000000,75,OPTIDX,NFO,5.000000
61371,NIFTY29MAY2521150CE,NIFTY,29MAY2025,2115000.000000,75,OPTIDX,NFO,5.000000
61399,NIFTY29MAY2521600CE,NIFTY,29MAY2025,2160000.000000,75,OPTIDX,NFO,5.000000
61392,NIFTY29MAY2521400PE,NIFTY,29MAY2025,2140000.000000,75,OPTIDX,NFO,5.000000
61402,NIFTY27DEC2919000CE,NIFTY,27DEC2029,1900000.000000,75,OPTIDX,NFO,5.000000
61414,MIDCPNIFTY26JUN2511825PE,MIDCPNIFTY,26JUN2025,1182500.000000,120,OPTIDX,NFO,5.000000
61434,MIDCPNIFTY26JUN2512075PE,MIDCPNIFTY,26JUN2025,1207500.000000,120,OPTIDX,NFO,5.000000
61474,NIFTY29MAY2521850PE,NIFTY,29MAY2025,2185000.000000,75,OPTIDX,NFO,5.000000
61471,NIFTY29MAY2521800CE,NIFTY,29MAY2025,2180000.000000,75,OPTIDX,NFO,5.000000
61416,MIDCPNIFTY26JUN2511850PE,MIDCPNIFTY,26JUN2025,1185000.000000,120,OPTIDX,NFO,5.000000
61477,MIDCPNIFTY26JUN2512500CE,MIDCPNIFTY,26JUN2025,1250000.000000,120,OPTIDX,NFO,5.000000
61484,NIFTY29MAY2521950PE,NIFTY,29MAY2025,2195000.000000,75,OPTIDX,NFO,5.000000
61486,NIFTY29MAY2522000PE,NIFTY,29MAY2025,2200000.000000,75,OPTIDX,NFO,5.000000
61497,NIFTY29MAY2522300CE,NIFTY,29MAY2025,2230000.000000,75,OPTIDX,NFO,5.000000
61530,NIFTY29MAY2523100PE,NIFTY,29MAY2025,2310000.000000,75,OPTIDX,NFO,5.000000
61516,NIFTY29MAY2522750PE,NIFTY,29MAY2025,2275000.000000,75,OPTIDX,NFO,5.000000
61519,NIFTY29MAY2522850CE,NIFTY,29MAY2025,2285000.000000,75,OPTIDX,NFO,5.000000
61511,NIFTY29MAY2522650CE,NIFTY,29MAY2025,2265000.000000,75,OPTIDX,NFO,5.000000
61531,NIFTY29MAY2523150CE,NIFTY,29MAY2025,2315000.000000,75,OPTIDX,NFO,5.000000
35222,NIFTY24DEC2530000PE,NIFTY,24DEC2025,3000000.000000,75,OPTIDX,NFO,5.000000
38373,NIFTY26JUN2520000CE,NIFTY,26JUN2025,2000000.000000,75,OPTIDX,NFO,5.000000
38377,NIFTY24DEC2520000PE,NIFTY,24DEC2025,2000000.000000,75,OPTIDX,NFO,5.000000
38378,NIFTY25JUN2620000CE,NIFTY,25JUN2026,2000000.000000,75,OPTIDX,NFO,5.000000
38442,NIFTY08MAY2521250CE,NIFTY,08MAY2025,2125000.000000,75,OPTIDX,NFO,5.000000
38456,NIFTY08MAY2521600CE,NIFTY,08MAY2025,2160000.000000,75,OPTIDX,NFO,5.000000
38457,NIFTY08MAY2521600PE,NIFTY,08MAY2025,2160000.000000,75,OPTIDX,NFO,5.000000
38467,NIFTY08MAY2521850PE,NIFTY,08MAY2025,2185000.000000,75,OPTIDX,NFO,5.000000
38495,NIFTY08MAY2522500PE,NIFTY,08MAY2025,2250000.000000,75,OPTIDX,NFO,5.000000
38530,NIFTY08MAY2523100CE,NIFTY,08MAY2025,2310000.000000,75,OPTIDX,NFO,5.000000
38545,NIFTY08MAY2523350PE,NIFTY,08MAY2025,2335000.000000,75,OPTIDX,NFO,5.000000
38551,NIFTY08MAY2523450CE,NIFTY,08MAY2025,2345000.000000,75,OPTIDX,NFO,5.000000
38508,NIFTY08MAY2522750CE,NIFTY,08MAY2025,2275000.000000,75,OPTIDX,NFO,5.000000
38553,NIFTY08MAY2523500CE,NIFTY,08MAY2025,2350000.000000,75,OPTIDX,NFO,5.000000
38577,NIFTY08MAY2523750CE,NIFTY,08MAY2025,2375000.000000,75,OPTIDX,NFO,5.000000
38585,NIFTY08MAY2523900PE,NIFTY,08MAY2025,2390000.000000,75,OPTIDX,NFO,5.000000
38581,NIFTY08MAY2523800PE,NIFTY,08MAY2025,2380000.000000,75,OPTIDX,NFO,5.000000
38593,NIFTY08MAY2524050PE,NIFTY,08MAY2025,2405000.000000,75,OPTIDX,NFO,5.000000
38595,NIFTY08MAY2524100PE,NIFTY,08MAY2025,2410000.000000,75,OPTIDX,NFO,5.000000
38607,NIFTY08MAY2524400PE,NIFTY,08MAY2025,2440000.000000,75,OPTIDX,NFO,5.000000
38616,NIFTY08MAY2524550CE,NIFTY,08MAY2025,2455000.000000,75,OPTIDX,NFO,5.000000
38628,NIFTY08MAY2524750PE,NIFTY,08MAY2025,2475000.000000,75,OPTIDX,NFO,5.000000
38620,NIFTY08MAY2524600PE,NIFTY,08MAY2025,2460000.000000,75,OPTIDX,NFO,5.000000
43788,NIFTY09APR2520800CE,NIFTY,09APR2025,2080000.000000,75,OPTIDX,NFO,5.000000
43800,NIFTY09APR2521100CE,NIFTY,09APR2025,2110000.000000,75,OPTIDX,NFO,5.000000
42129,NIFTY24DEC2531000CE,NIFTY,24DEC2025,3100000.000000,75,OPTIDX,NFO,5.000000
43849,NIFTY09APR2522250PE,NIFTY,09APR2025,2225000.000000,75,OPTIDX,NFO,5.000000
43854,NIFTY09APR2522400CE,NIFTY,09APR2025,2240000.000000,75,OPTIDX,NFO,5.000000
43823,NIFTY09APR2521600PE,NIFTY,09APR2025,2160000.000000,75,OPTIDX,NFO,5.000000
43820,NIFTY09APR2521550CE,NIFTY,09APR2025,2155000.000000,75,OPTIDX,NFO,5.000000
43855,NIFTY09APR2522400PE,NIFTY,09APR2025,2240000.000000,75,OPTIDX,NFO,5.000000
43893,NIFTY09APR2523100PE,NIFTY,09APR2025,2310000.000000,75,OPTIDX,NFO,5.000000
43899,NIFTY09APR2523250PE,NIFTY,09APR2025,2325000.000000,75,OPTIDX,NFO,5.000000
43914,NIFTY09APR2523650CE,NIFTY,09APR2025,2365000.000000,75,OPTIDX,NFO,5.000000
43934,NIFTY09APR2524000CE,NIFTY,09APR2025,2400000.000000,75,OPTIDX,NFO,5.000000
43977,NIFTY09APR2524850PE,NIFTY,09APR2025,2485000.000000,75,OPTIDX,NFO,5.000000
43924,NIFTY09APR2523800PE,NIFTY,09APR2025,2380000.000000,75,OPTIDX,NFO,5.000000
43927,NIFTY09APR2523850PE,NIFTY,09APR2025,2385000.000000,75,OPTIDX,NFO,5.000000
43979,NIFTY09APR2524900PE,NIFTY,09APR2025,2490000.000000,75,OPTIDX,NFO,5.000000
45874,NIFTY24DEC2517000PE,NIFTY,24DEC2025,1700000.000000,75,OPTIDX,NFO,5.000000
48066,NIFTY17APR2521050PE,NIFTY,17APR2025,2105000.000000,75,OPTIDX,NFO,5.000000
48079,NIFTY17APR2521150PE,NIFTY,17APR2025,2115000.000000,75,OPTIDX,NFO,5.000000
48177,NIFTY17APR2522500PE,NIFTY,17APR2025,2250000.000000,75,OPTIDX,NFO,5.000000
48186,NIFTY17APR2522650CE,NIFTY,17APR2025,2265000.000000,75,OPTIDX,NFO,5.000000
48188,NIFTY17APR2522700CE,NIFTY,17APR2025,2270000.000000,75,OPTIDX,NFO,5.000000
48116,NIFTY17APR2521850CE,NIFTY,17APR2025,2185000.000000,75,OPTIDX,NFO,5.000000
48197,NIFTY17APR2522750PE,NIFTY,17APR2025,2275000.000000,75,OPTIDX,NFO,5.000000
48198,NIFTY17APR2522800CE,NIFTY,17APR2025,2280000.000000,75,OPTIDX,NFO,5.000000
48234,NIFTY17APR2523250CE,NIFTY,17APR2025,2325000.000000,75,OPTIDX,NFO,5.000000
48259,NIFTY17APR2523450CE,NIFTY,17APR2025,2345000.000000,75,OPTIDX,NFO,5.000000
48306,BANKNIFTY26JUN2546500CE,BANKNIFTY,26JUN2025,4650000.000000,30,OPTIDX,NFO,5.000000
